symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
CINELINE,Cineline India Limited,7(2),Rasesh  Kanakia,2025-06-16 18:20:00,1183807,,0,0,0,0,Equity Shares,350000.0,544048,Pledge Revoke,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183807_1467200_16062025062026_WEB.xml,Promoters,1273924.0,3.72,32133500.0,Equity Shares,1273924.0,3.72,,,,Revokation of Pledge,,NA,
INTLCONV,International Conveyors Limited,7(2),Elpro International Limited,2025-06-16 18:09:00,1183805,,0,0,0,0,Equity Shares,9015.0,544046,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183805_1467180_16062025060943_WEB.xml,Promoter Group,410847.0,0.65,765190.0,Equity Shares,419862.0,0.66,,,,Market Purchase,,NSE,
IKS,Inventurus Knowledge Solutions Limited,7(2),Ajay Madatiparambil,2025-06-16 18:04:00,1183802,,0,0,0,0,Equity Shares,7500.0,544044,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183802_1467171_16062025060448_WEB.xml,,122405.0,0.07,12880937.0,Equity Shares,114905.0,0.07,,,,Market Sale,,NSE,
IKS,Inventurus Knowledge Solutions Limited,7(2),Ajay Madatiparambil,2025-06-16 18:04:00,1183802,,0,0,0,0,Equity Shares,10000.0,544043,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183802_1467171_16062025060448_WEB.xml,,114905.0,0.07,17058435.0,Equity Shares,104905.0,0.06,,,,Market Sale,,NSE,
DMART,Avenue Supermarts Limited,7(2),Shilpa Kharat,2025-06-16 17:52:00,1183799,,0,0,0,0,Equity Shares,500.0,544035,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183799_1467162_16062025055225_WEB.xml,,11664.0,0.0,2048350.0,Equity Shares,11164.0,0.0,,,,Market Sale,,NSE,
DMART,Avenue Supermarts Limited,7(2),Hitesh Bachubhai Shah,2025-06-16 17:52:00,1183799,,0,0,0,0,Equity Shares,500.0,544034,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183799_1467162_16062025055225_WEB.xml,,429000.0,0.06,2025719.0,Equity Shares,428500.0,0.06,,,,Market Sale,,NSE,
DMART,Avenue Supermarts Limited,7(2),Jude Fernandez,2025-06-16 17:52:00,1183799,,0,0,0,0,Equity Shares,100.0,544037,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183799_1467162_16062025055225_WEB.xml,,7614.0,0.0,405017.0,Equity Shares,7514.0,0.0,,,,Market Sale,,NSE,
DMART,Avenue Supermarts Limited,7(2),Shilpa Kharat,2025-06-16 17:52:00,1183799,,0,0,0,0,Equity Shares,500.0,544036,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183799_1467162_16062025055225_WEB.xml,,11164.0,0.0,2023200.0,Equity Shares,10664.0,0.0,,,,Market Sale,,NSE,
EXCELINDUS,Excel Industries Limited,7(2),Vishwa Atul Shroff,2025-06-16 17:34:00,1183797,,0,0,0,0,Equity Shares,59784.0,544029,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183797_1467132_16062025053409_WEB.xml,Promoters,905.0,0.01,0.0,Equity Shares,60689.0,0.48,,,,Off Market,,NA,
ONESOURCE,Onesource Specialty Pharma Limited,7(2),Pronomz Ventures LLP,2025-06-16 17:05:00,1183795,,0,0,0,0,Equity Shares,5102548.0,544027,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183795_1467106_16062025050510_WEB.xml,Promoter Group,7784950.0,6.8,10087737396.0,Equity Shares,2682402.0,2.34,,,,Off Market,,NA,
NAHARCAP,Nahar Capital and Financial Services Limited,7(2),ABHILASH OSWAL,2025-06-16 17:01:00,1183793,,0,0,0,0,Equity Shares,1338173.0,544025,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183793_1467099_16062025050124_WEB.xml,Promoters,1338173.0,7.99,0.0,Equity Shares,,0.0,,,,Inter-se-Transfer,,NA,
NAHARCAP,Nahar Capital and Financial Services Limited,7(2),JAWAHAR LAL OSWAL,2025-06-16 17:01:00,1183793,,0,0,0,0,Equity Shares,1338173.0,544024,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183793_1467099_16062025050124_WEB.xml,Promoters,40012.0,0.24,0.0,Equity Shares,1378185.0,8.23,,,,Inter-se-Transfer,,NA,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,276.0,544018,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5608280.0,0.23,272270.0,Equity Shares,5608004.0,0.23,,,,Market Sale,,NSE,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,146.0,544015,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5609481.0,0.23,147031.0,Equity Shares,5609335.0,0.23,,,,Market Sale,,NSE,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,1430.0,544020,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5577524.0,0.23,1430.0,Equity Shares,5576094.0,0.23,,,,Off Market,,NA,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,280.0,544021,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5576094.0,0.23,280680.0,Equity Shares,5575814.0,0.23,,,,Market Sale,,NSE,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,144.0,544016,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5609335.0,0.23,143465.0,Equity Shares,5609191.0,0.23,,,,Market Sale,,NSE,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,8799.0,544019,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5586323.0,0.23,8799.0,Equity Shares,5577524.0,0.23,,,,Off Market,,NA,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,1229.0,544014,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5610710.0,0.23,1237768.0,Equity Shares,5609481.0,0.23,,,,Market Sale,,NSE,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,3691.0,544013,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5614401.0,0.23,3691.0,Equity Shares,5610710.0,0.23,,,,Off Market,,NA,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,911.0,544017,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5609191.0,0.23,911.0,Equity Shares,5608280.0,0.23,,,,Off Market,,NA,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  ESOP Plan 2016 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,21681.0,544010,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5608004.0,0.23,5707306.0,Equity Shares,5586323.0,0.23,,,,Off Market,,NA,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  JSWSL OPJ Samruddhi  Plan 2021 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,270.0,544011,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5621747.0,0.23,271332.0,Equity Shares,5621477.0,0.23,,,,Market Sale,,NSE,
JSWSTEEL,JSW Steel Limited,7(2),JSW Steel Employees Welfare Trust ?  OPJ ESOP Plan 2021 A/c,2025-06-16 16:45:00,1183791,,0,0,0,0,Equity Shares,7076.0,544012,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183791_1467080_16062025044526_WEB.xml,Other,5621477.0,0.23,7076.0,Equity Shares,5614401.0,0.23,,,,Off Market,,NA,
ORIENTBELL,Orient Bell Limited,7(2),Mahendra K Daga,2025-06-16 16:38:00,1183789,,0,0,0,0,Equity Shares,670.0,543997,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183789_1467071_16062025043834_WEB.xml,Promoters,3006071.0,20.49,202072.0,Equity Shares,3006741.0,20.5,,,,Market Purchase,,NSE,
STARCEMENT,Star Cement Limited,7(2),Suhag Overseas Trading Private Limited,2025-06-16 16:19:00,1183787,,0,0,0,0,Equity Shares,30620.0,543994,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183787_1467052_16062025041947_WEB.xml,Other,82247.0,0.02,6630149.0,Equity Shares,112867.0,0.03,,,,Market Purchase,,NSE,
STARCEMENT,Star Cement Limited,7(2),Suhag Overseas Trading Private Limited,2025-06-16 16:19:00,1183787,,0,0,0,0,Equity Shares,7687.0,543995,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183787_1467052_16062025041947_WEB.xml,Other,112867.0,0.03,1638450.0,Equity Shares,120554.0,0.03,,,,Market Purchase,,NSE,
GOKUL,Gokul Refoils and Solvent Limited,7(2),Manjulaben Jitaji Rajput,2025-06-16 16:17:00,1183785,,0,0,0,0,Equity Shares,19693.0,543991,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183785_1467049_16062025041736_WEB.xml,Promoter Group,476910.0,0.46,910484.0,Equity Shares,457217.0,0.46,,,,Market Sale,,NSE,
GOKUL,Gokul Refoils and Solvent Limited,7(2),Manjulaben Jitaji Rajput,2025-06-16 16:17:00,1183785,,0,0,0,0,Equity Shares,5528.0,543990,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183785_1467049_16062025041736_WEB.xml,Promoter Group,482438.0,0.49,255517.0,Equity Shares,476910.0,0.48,,,,Market Sale,,BSE,
GOKUL,Gokul Refoils and Solvent Limited,7(2),Manjulaben Jitaji Rajput,2025-06-16 16:03:00,1183783,,0,0,0,0,Equity Shares,5528.0,543986,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183783_1467035_16062025040325_WEB.xml,Promoter Group,482438.0,0.49,255517.0,Equity Shares,476910.0,0.48,,,,Market Sale,,BSE,
GOKUL,Gokul Refoils and Solvent Limited,7(2),Manjulaben Jitaji Rajput,2025-06-16 16:03:00,1183783,,0,0,0,0,Equity Shares,19693.0,543987,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183783_1467035_16062025040325_WEB.xml,Promoter Group,476910.0,0.46,910484.0,Equity Shares,457217.0,0.46,,,,Market Sale,,NSE,
CARYSIL,CARYSIL LIMITED,7(2),Chetan N Shah,2025-06-16 15:32:00,1183781,,0,0,0,0,Equity Shares,6655.0,543983,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183781_1466997_16062025033243_WEB.xml,,7655.0,0.03,910374.0,Equity Shares,6655.0,0.02,,,,Market Sale,,NSE,
JSWENERGY,JSW Energy Limited,7(2),JSW Energy Employees Welfare Trust,2025-06-16 13:31:00,1183778,,0,0,0,0,Equity Shares,946.0,543981,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183778_1466933_16062025013101_WEB.xml,Other,2389139.0,0.14,503342.0,Equity Shares,2388193.0,0.14,,,,Market Sale,,NSE,
JSWENERGY,JSW Energy Limited,7(2),JSW Energy Employees ESOP Trust,2025-06-16 13:31:00,1183778,,0,0,0,0,Equity Shares,5000.0,543980,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183778_1466933_16062025013101_WEB.xml,Other,105285.0,0.01,259800.0,Equity Shares,100285.0,0.01,,,,ESOP,,NA,
SANOFICONR,Sanofi Consumer Healthcare India Limited,7(2),Opal Bidco SAS,2025-06-16 13:23:00,1183774,,0,0,0,0,Equity Shares,2504630.0,543975,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183774_1466924_16062025012333_WEB.xml,Promoter Group,,0.0,12478191892.0,Equity Shares,2504630.0,10.87,,,,Off Market,,NA,
SAJHOTELS,Saj Hotels Limited,7(3),LA-TIM LIFE STYLE AND RESORTS LIMITED,2025-06-16 12:42:00,1183770,,0,0,0,0,Equity Shares,20000.0,543972,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183770_1466902_16062025124202_WEB.xml,,14000.0,0.0,1384200.0,Equity Shares,34000.0,0.01,,,,Market Purchase,,NSE,
EMKAY,Emkay Global Financial Services Limited,7(2),Parag Morey,2025-06-16 12:31:00,1183768,,0,0,0,0,Equity Shares,27520.0,543970,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183768_1466892_16062025123122_WEB.xml,,7940.0,0.03,2080512.0,Equity Shares,35460.0,0.14,,,,ESOP,,NA,
EMKAY,Emkay Global Financial Services Limited,7(2),Yatin Kumar Singh,2025-06-16 12:31:00,1183768,,0,0,0,0,Equity Shares,60000.0,543969,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183768_1466892_16062025123122_WEB.xml,,186289.0,0.73,4536000.0,Equity Shares,246289.0,0.97,,,,ESOP,,NA,
EMKAY,Emkay Global Financial Services Limited,7(2),Ashish Todi,2025-06-16 12:31:00,1183768,,0,0,0,0,Equity Shares,19660.0,543968,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183768_1466892_16062025123122_WEB.xml,,9000.0,0.04,1486296.0,Equity Shares,28660.0,0.11,,,,ESOP,,NA,
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,2025-06-16 11:46:00,1183765,,0,0,0,0,Equity Shares,3557.0,543964,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183765_1466853_16062025114652_WEB.xml,Other,668522.0,1.4,12749267.0,Equity Shares,672079.0,1.41,,,,Market Purchase,,NSE,
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,2025-06-16 11:46:00,1183765,,0,0,0,0,Equity Shares,2003.0,543960,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183765_1466853_16062025114652_WEB.xml,Other,671616.0,1.4,2870900.0,Equity Shares,669613.0,1.4,,,,Off Market,,NA,
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,2025-06-16 11:46:00,1183765,,0,0,0,0,Equity Shares,3479.0,543961,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183765_1466853_16062025114652_WEB.xml,Other,669613.0,1.4,12749100.0,Equity Shares,673092.0,1.41,,,,Market Purchase,,NSE,
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,2025-06-16 11:46:00,1183765,,0,0,0,0,Equity Shares,2535.0,543962,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183765_1466853_16062025114652_WEB.xml,Other,673092.0,1.41,3633415.0,Equity Shares,670557.0,1.4,,,,Off Market,,NA,
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,2025-06-16 11:46:00,1183765,,0,0,0,0,Equity Shares,2035.0,543963,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183765_1466853_16062025114652_WEB.xml,Other,670557.0,1.4,2916765.0,Equity Shares,668522.0,1.4,,,,Off Market,,NA,
JUBLPHARMA,Jubilant Pharmova Limited,7(2),Jubilant Enpro Private Limited,2025-06-16 11:46:00,1183764,,0,0,0,0,Equity Shares,2116000.0,543958,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183764_1466851_16062025114619_WEB.xml,Promoter Group,2116000.0,1.33,2242960000.0,Equity Shares,,0.0,,,,Others,,NSE,
JUBLPHARMA,Jubilant Pharmova Limited,7(2),SPB Trustee Company Private Limited and SS Trustee Company Private Limited,2025-06-16 11:46:00,1183764,,0,0,0,0,Equity Shares,700000.0,543959,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183764_1466851_16062025114619_WEB.xml,Promoter Group,32686161.0,20.52,742000000.0,Equity Shares,31986161.0,20.08,,,,Others,,NSE,
JUBLPHARMA,Jubilant Pharmova Limited,7(2),Nikita Resources Private Limited,2025-06-16 11:46:00,1183764,,0,0,0,0,Equity Shares,1962434.0,543957,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183764_1466851_16062025114619_WEB.xml,Promoter Group,3504540.0,2.2,2080910065.0,Equity Shares,1542106.0,0.97,,,,Others,,NSE,
PARKHOTELS,Apeejay Surrendra Park Hotels Limited,7(2),Vijay Dewan,2025-06-16 11:28:00,1183761,,0,0,0,0,Equity Shares,25000.0,543948,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183761_1466833_16062025112838_WEB.xml,Director,50000.0,0.02,3837750.0,Equity Shares,75000.0,0.04,,,,Market Purchase,,NSE,
MANINFRA,Man Infraconstruction Limited,7(2),Parag K. Shah,2025-06-16 09:42:00,1183759,,0,0,0,0,Equity Shares,37000.0,543946,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183759_1466817_16062025094233_WEB.xml,Promoters,117535006.0,31.32,6092420.0,Equity Shares,117572006.0,31.33,,,,Market Purchase,,NSE,
DBCORP,D.B.Corp Limited,7(2),D B Power Limited,2025-06-14 18:26:00,1183757,,0,0,0,0,Equity Shares,5500.0,543943,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183757_1466788_14062025062615_WEB.xml,Promoter Group,826211.0,0.46,1482250.0,Equity Shares,831711.0,0.47,,,,Market Purchase,,NSE,
DBCORP,D.B.Corp Limited,7(2),D B Power Limited,2025-06-14 18:26:00,1183757,,0,0,0,0,Equity Shares,29566.0,543942,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183757_1466788_14062025062615_WEB.xml,Promoter Group,796645.0,0.45,8172779.0,Equity Shares,826211.0,0.46,,,,Market Purchase,,NSE,
DBCORP,D.B.Corp Limited,7(2),D B Power Limited,2025-06-14 18:26:00,1183757,,0,0,0,0,Equity Shares,1327.0,543944,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183757_1466788_14062025062615_WEB.xml,Promoter Group,831711.0,0.47,358290.0,Equity Shares,833038.0,0.47,,,,Market Purchase,,NSE,
GEEKAYWIRE,Geekay Wires Limited,7(2),RENU KANDOI,2025-06-14 18:09:00,1183755,,0,0,0,0,Equity Shares,17784.0,543938,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183755_1466783_14062025060903_WEB.xml,Immediate relative,2606855.0,4.99,1292045.0,Equity Shares,2624639.0,5.0,,,,Market Purchase,,NSE,
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,2025-06-14 17:02:00,1183753,,0,0,0,0,Equity Shares,1382.0,543936,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183753_1466766_14062025050237_WEB.xml,Other,32620.0,0.13,2052685.0,Equity Shares,31238.0,0.12,,,,ESOP,,NA,
GANECOS,Ganesha Ecosphere Limited,7(2),Ganesha Employees Welfare Trust,2025-06-14 17:02:00,1183753,,0,0,0,0,Equity Shares,126.0,543935,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183753_1466766_14062025050237_WEB.xml,Other,32746.0,0.13,187148.0,Equity Shares,32620.0,0.13,,,,ESOP,,NA,
ARIHANTACA,Arihant Academy Limited,7(2),Kirti Umesh Pangam,2025-06-14 16:58:00,1183751,,0,0,0,0,Equity Shares,20000.0,543930,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183751_1466763_14062025045842_WEB.xml,Promoter Group,183502.0,3.03,5472500.0,Equity Shares,163502.0,2.7,,,,Market Sale,,NSE,
ARIHANTACA,Arihant Academy Limited,7(2),Kirti Umesh Pangam,2025-06-14 16:58:00,1183751,,0,0,0,0,Equity Shares,20000.0,543929,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183751_1466763_14062025045842_WEB.xml,Promoter Group,203502.0,3.36,5472500.0,Equity Shares,183502.0,3.03,,,,Market Sale,,NSE,
ARIHANTACA,Arihant Academy Limited,7(2),Kirti Umesh Pangam,2025-06-14 16:58:00,1183751,,0,0,0,0,Equity Shares,20000.0,543931,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183751_1466763_14062025045842_WEB.xml,Promoter Group,163502.0,2.7,5472500.0,Equity Shares,143502.0,2.37,,,,Market Sale,,NSE,
ARIHANTACA,Arihant Academy Limited,7(2),Kirti Umesh Pangam,2025-06-14 16:58:00,1183751,,0,0,0,0,Equity Shares,55200.0,543932,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183751_1466763_14062025045842_WEB.xml,Promoter Group,143502.0,2.37,15099324.0,Equity Shares,88302.0,1.46,,,,Market Sale,,NSE,
TFCILTD,Tourism Finance Corporation of India Limited,7(2),Aditya Kumar Halwasiya,2025-06-14 15:14:00,1183749,,0,0,0,0,Equity Shares,293500.0,543921,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183749_1466732_14062025031433_WEB.xml,Director,16074142.0,17.36,63686565.0,Equity Shares,16367642.0,17.58,,,,Market Purchase,,NSE,
HMAAGRO,Hma Agro Industries Limited,7(2),Gulzar Ahmad,2025-06-14 13:14:00,1183747,,0,0,0,0,Equity Shares,2050000.0,543919,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183747_1466718_14062025011413_WEB.xml,Promoters,67644530.0,13.51,67627344.0,Equity Shares,65594530.0,13.1,,,,Market Sale,,NSE,
SANGAMIND,Sangam (India) Limited,7(2),Sangam (India) Limited Employees Welfare Trust,2025-06-14 13:04:00,1183745,,0,0,0,0,Equity Shares,12124.0,543917,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183745_1466713_14062025010441_WEB.xml,Other,517831.0,1.03,5058887.0,Equity Shares,529955.0,1.05,,,,Market Purchase,,NSE,
AVANTEL,Avantel Limited,7(2),N Srinivas Rao,2025-06-14 11:16:00,1183743,,0,0,0,0,Equity Shares,65429.0,543915,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183743_1466693_14062025111630_WEB.xml,Employees/Designated Employees,161092.0,0.06,9343102.0,Equity Shares,95663.0,0.04,,,,Market Sale,,NSE,
AVANTEL,Avantel Limited,7(2),PSV Ramakrishna,2025-06-14 11:16:00,1183743,,0,0,0,0,Equity Shares,12540.0,543914,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183743_1466693_14062025111630_WEB.xml,Employees/Designated Employees,33890.0,0.01,1748800.0,Equity Shares,21350.0,0.0,,,,Market Sale,,NSE,
KRITI,Kriti Industries (India) Limited,7(2),KRITI NUTRIENTS LIMITED,2025-06-14 10:52:00,1183741,,0,0,0,0,Equity Shares,1592480.0,543910,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183741_1466690_14062025105255_WEB.xml,Promoter Group,1697519.0,3.32,252408080.0,Equity Shares,3289999.0,6.24,,,,Conversion of security,,NA,
KRITI,Kriti Industries (India) Limited,7(2),KRITI NUTRIENTS LIMITED,2025-06-14 10:52:00,1183741,,0,0,0,0,Warrants,1592480.0,543911,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183741_1466690_14062025105255_WEB.xml,Promoter Group,1592480.0,0.0,252408080.0,Warrants,,0.0,,,,Conversion of security,,NA,
SKMEGGPROD,SKM Egg Products Export (India) Limited,7(2),SKM SHREE SHIVKUMAR,2025-06-14 09:49:00,1183738,,0,0,0,0,Equity Shares,25639.0,543906,Buy,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183738_1466679_14062025094925_WEB.xml,Key Managerial Personnel,11649500.0,44.24,6700803.0,Equity Shares,11675139.0,44.34,,,,Market Purchase,,NSE,
360ONE,360 ONE WAM LIMITED,7(2),Nikunj Kedia,2025-06-13 22:30:00,1183736,,0,0,0,0,Equity Shares,,543904,,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183736_1466661_13062025103006_WEB.xml,Employees/Designated Employees,,0.0,,Equity Shares,,,,,,,,,
360ONE,360 ONE WAM LIMITED,7(2),Nikunj Kedia,2025-06-13 22:30:00,1183736,,0,0,0,0,Equity Shares,30909.0,543903,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183736_1466661_13062025103006_WEB.xml,Employees/Designated Employees,146948.0,0.04,20169260.0,Equity Shares,116039.0,0.03,,,,Market Sale,,NSE,
360ONE,360 ONE WAM LIMITED,7(2),Nikunj Kedia,2025-06-13 22:29:00,1183735,,0,0,0,0,Equity Shares,19091.0,543902,Sell,,https://nsearchives.nseindia.com/corporate/xbrl/IT_1183735_1466659_13062025102937_WEB.xml,Employees/Designated Employees,116039.0,0.03,33256848.0,Equity Shares,96948.0,0.02,,,,Market Sale,,NSE,
